Charging_profile,Unit
0.079306062,GWh/GWh fleet
0.08464397,GWh/GWh fleet
0.091934027,GWh/GWh fleet
0.09562481,GWh/GWh fleet
0.097622712,GWh/GWh fleet
0.097241433,GWh/GWh fleet
0.095075768,GWh/GWh fleet
0.096661889,GWh/GWh fleet
0.096921159,GWh/GWh fleet
0.096966912,GWh/GWh fleet
0.096966912,GWh/GWh fleet
0.095335037,GWh/GWh fleet
0.093291381,GWh/GWh fleet
0.093779418,GWh/GWh fleet
0.092406814,GWh/GWh fleet
0.089249822,GWh/GWh fleet
0.084033924,GWh/GWh fleet
0.07915355,GWh/GWh fleet
0.074898475,GWh/GWh fleet
0.072488791,GWh/GWh fleet
0.071177191,GWh/GWh fleet
0.070368879,GWh/GWh fleet
0.070445135,GWh/GWh fleet
0.073434363,GWh/GWh fleet
0.079184053,GWh/GWh fleet
0.084445705,GWh/GWh fleet
0.0922238,GWh/GWh fleet
0.095487549,GWh/GWh fleet
0.097576959,GWh/GWh fleet
0.09759221,GWh/GWh fleet
0.096173851,GWh/GWh fleet
0.097515954,GWh/GWh fleet
0.098003991,GWh/GWh fleet
0.098293764,GWh/GWh fleet
0.098156503,GWh/GWh fleet
0.095868828,GWh/GWh fleet
0.093337135,GWh/GWh fleet
0.094038688,GWh/GWh fleet
0.092650832,GWh/GWh fleet
0.089722608,GWh/GWh fleet
0.084399951,GWh/GWh fleet
0.080632914,GWh/GWh fleet
0.074944229,GWh/GWh fleet
0.072992079,GWh/GWh fleet
0.071634726,GWh/GWh fleet
0.070658651,GWh/GWh fleet
0.070963674,GWh/GWh fleet
0.073663131,GWh/GWh fleet
0.078940034,GWh/GWh fleet
0.084399951,GWh/GWh fleet
0.091384985,GWh/GWh fleet
0.094389465,GWh/GWh fleet
0.09628061,GWh/GWh fleet
0.096234856,GWh/GWh fleet
0.094908005,GWh/GWh fleet
0.096143349,GWh/GWh fleet
0.096067093,GWh/GWh fleet
0.096204354,GWh/GWh fleet
0.095914582,GWh/GWh fleet
0.093840423,GWh/GWh fleet
0.091293478,GWh/GWh fleet
0.091857772,GWh/GWh fleet
0.090058134,GWh/GWh fleet
0.087145161,GWh/GWh fleet
0.08293584,GWh/GWh fleet
0.07875702,GWh/GWh fleet
0.075706787,GWh/GWh fleet
0.072549796,GWh/GWh fleet
0.070887419,GWh/GWh fleet
0.069911344,GWh/GWh fleet
0.069514814,GWh/GWh fleet
0.070612898,GWh/GWh fleet
0.072885321,GWh/GWh fleet
0.075935554,GWh/GWh fleet
0.082402049,GWh/GWh fleet
0.086367352,GWh/GWh fleet
0.089112562,GWh/GWh fleet
0.088685529,GWh/GWh fleet
0.087480687,GWh/GWh fleet
0.08673338,GWh/GWh fleet
0.085940319,GWh/GWh fleet
0.085177761,GWh/GWh fleet
0.084079677,GWh/GWh fleet
0.082524058,GWh/GWh fleet
0.082951091,GWh/GWh fleet
0.084781231,GWh/GWh fleet
0.084399951,GWh/GWh fleet
0.08333237,GWh/GWh fleet
0.08006862,GWh/GWh fleet
0.07718615,GWh/GWh fleet
0.075157745,GWh/GWh fleet
0.071116186,GWh/GWh fleet
0.069301297,GWh/GWh fleet
0.068264218,GWh/GWh fleet
0.06789819,GWh/GWh fleet
0.068477734,GWh/GWh fleet
0.070292623,GWh/GWh fleet
0.071177191,GWh/GWh fleet
0.075371261,GWh/GWh fleet
0.078818025,GWh/GWh fleet
0.081227709,GWh/GWh fleet
0.081014193,GWh/GWh fleet
0.08058716,GWh/GWh fleet
0.081044695,GWh/GWh fleet
0.080953188,GWh/GWh fleet
0.080876932,GWh/GWh fleet
0.080175379,GWh/GWh fleet
0.079839853,GWh/GWh fleet
0.081029444,GWh/GWh fleet
0.084110179,GWh/GWh fleet
0.084781231,GWh/GWh fleet
0.083835658,GWh/GWh fleet
0.079946611,GWh/GWh fleet
0.076316834,GWh/GWh fleet
0.073724135,GWh/GWh fleet
0.070079107,GWh/GWh fleet
0.068904767,GWh/GWh fleet
0.06789819,GWh/GWh fleet
0.068035451,GWh/GWh fleet
0.071314451,GWh/GWh fleet
0.077475922,GWh/GWh fleet
0.083256114,GWh/GWh fleet
0.090866446,GWh/GWh fleet
0.094206451,GWh/GWh fleet
0.096478875,GWh/GWh fleet
0.096799149,GWh/GWh fleet
0.096097596,GWh/GWh fleet
0.097958238,GWh/GWh fleet
0.098354768,GWh/GWh fleet
0.097927736,GWh/GWh fleet
0.097820977,GWh/GWh fleet
0.0955028,GWh/GWh fleet
0.09210179,GWh/GWh fleet
0.093291381,GWh/GWh fleet
0.091598502,GWh/GWh fleet
0.088624524,GWh/GWh fleet
0.083362872,GWh/GWh fleet
0.078924783,GWh/GWh fleet
0.0726108,GWh/GWh fleet
0.072290526,GWh/GWh fleet
0.070917921,GWh/GWh fleet
0.069957097,GWh/GWh fleet
0.070063856,GWh/GWh fleet
0.073114089,GWh/GWh fleet
0.078726518,GWh/GWh fleet
0.083652644,GWh/GWh fleet
0.091384985,GWh/GWh fleet
0.09445047,GWh/GWh fleet
0.096265358,GWh/GWh fleet
0.096433121,GWh/GWh fleet
0.095228279,GWh/GWh fleet
0.097104173,GWh/GWh fleet
0.09759221,GWh/GWh fleet
0.097134675,GWh/GWh fleet
0.096448372,GWh/GWh fleet
0.094023437,GWh/GWh fleet
0.091766265,GWh/GWh fleet
0.092605079,GWh/GWh fleet
0.091018957,GWh/GWh fleet
0.087968724,GWh/GWh fleet
0.082920588,GWh/GWh fleet
0.078284234,GWh/GWh fleet
0.074654457,GWh/GWh fleet
0.071939749,GWh/GWh fleet
0.070399381,GWh/GWh fleet
0.069682577,GWh/GWh fleet
0.069560567,GWh/GWh fleet
0.072595549,GWh/GWh fleet
0.078162225,GWh/GWh fleet
0.082829081,GWh/GWh fleet
0.090317404,GWh/GWh fleet
0.093886177,GWh/GWh fleet
0.096067093,GWh/GWh fleet
0.096311112,GWh/GWh fleet
0.095441796,GWh/GWh fleet
0.097470201,GWh/GWh fleet
0.098064996,GWh/GWh fleet
0.097881982,GWh/GWh fleet
0.097393945,GWh/GWh fleet
0.095945084,GWh/GWh fleet
0.093123618,GWh/GWh fleet
0.09327613,GWh/GWh fleet
0.092010283,GWh/GWh fleet
0.089234571,GWh/GWh fleet
0.083911914,GWh/GWh fleet
0.078879029,GWh/GWh fleet
0.074318931,GWh/GWh fleet
0.072046507,GWh/GWh fleet
0.070414632,GWh/GWh fleet
0.069484311,GWh/GWh fleet
0.06959107,GWh/GWh fleet
0.072458289,GWh/GWh fleet
0.077918206,GWh/GWh fleet
0.082691821,GWh/GWh fleet
0.090012381,GWh/GWh fleet
0.093779418,GWh/GWh fleet
0.0961586,GWh/GWh fleet
0.096707642,GWh/GWh fleet
0.09576207,GWh/GWh fleet
0.097836229,GWh/GWh fleet
0.098309015,GWh/GWh fleet
0.098400522,GWh/GWh fleet
0.098019243,GWh/GWh fleet
0.09562481,GWh/GWh fleet
0.093093116,GWh/GWh fleet
0.093077865,GWh/GWh fleet
0.091812018,GWh/GWh fleet
0.088792287,GWh/GWh fleet
0.084110179,GWh/GWh fleet
0.079794099,GWh/GWh fleet
0.07444094,GWh/GWh fleet
0.072763312,GWh/GWh fleet
0.071344954,GWh/GWh fleet
0.070353628,GWh/GWh fleet
0.070490888,GWh/GWh fleet
0.07338861,GWh/GWh fleet
0.078345239,GWh/GWh fleet
0.083118854,GWh/GWh fleet
0.09092745,GWh/GWh fleet
0.094969009,GWh/GWh fleet
0.097302438,GWh/GWh fleet
0.097165177,GWh/GWh fleet
0.095929833,GWh/GWh fleet
0.097576959,GWh/GWh fleet
0.098537782,GWh/GWh fleet
0.09733294,GWh/GWh fleet
0.096966912,GWh/GWh fleet
0.094847,GWh/GWh fleet
0.092071288,GWh/GWh fleet
0.092117041,GWh/GWh fleet
0.090698683,GWh/GWh fleet
0.088395757,GWh/GWh fleet
0.083713649,GWh/GWh fleet
0.080221132,GWh/GWh fleet
0.075722038,GWh/GWh fleet
0.073632628,GWh/GWh fleet
0.071527968,GWh/GWh fleet
0.070399381,GWh/GWh fleet
0.070140111,GWh/GWh fleet
0.07116194,GWh/GWh fleet
0.073434363,GWh/GWh fleet
0.075783043,GWh/GWh fleet
0.082707072,GWh/GWh fleet
0.086794385,GWh/GWh fleet
0.08896005,GWh/GWh fleet
0.089097311,GWh/GWh fleet
0.088472013,GWh/GWh fleet
0.087617947,GWh/GWh fleet
0.086824887,GWh/GWh fleet
0.086458859,GWh/GWh fleet
0.085681049,GWh/GWh fleet
0.084704975,GWh/GWh fleet
0.084948993,GWh/GWh fleet
0.086550366,GWh/GWh fleet
0.086062329,GWh/GWh fleet
0.085009998,GWh/GWh fleet
0.081685244,GWh/GWh fleet
0.078482499,GWh/GWh fleet
0.076255829,GWh/GWh fleet
0.072748061,GWh/GWh fleet
0.070704405,GWh/GWh fleet
0.069758832,GWh/GWh fleet
0.069484311,GWh/GWh fleet
0.070063856,GWh/GWh fleet
0.071741484,GWh/GWh fleet
0.072412535,GWh/GWh fleet
0.076698113,GWh/GWh fleet
0.080114374,GWh/GWh fleet
0.082341044,GWh/GWh fleet
0.082661319,GWh/GWh fleet
0.082600314,GWh/GWh fleet
0.083240863,GWh/GWh fleet
0.083240863,GWh/GWh fleet
0.08398817,GWh/GWh fleet
0.083744151,GWh/GWh fleet
0.083347621,GWh/GWh fleet
0.083972919,GWh/GWh fleet
0.086580868,GWh/GWh fleet
0.086550366,GWh/GWh fleet
0.085986073,GWh/GWh fleet
0.0824173,GWh/GWh fleet
0.07849775,GWh/GWh fleet
0.075340759,GWh/GWh fleet
0.07247354,GWh/GWh fleet
0.0706434,GWh/GWh fleet
0.069911344,GWh/GWh fleet
0.07024687,GWh/GWh fleet
0.073159842,GWh/GWh fleet
0.078863778,GWh/GWh fleet
0.084399951,GWh/GWh fleet
0.0922238,GWh/GWh fleet
0.095685814,GWh/GWh fleet
0.098080247,GWh/GWh fleet
0.098126001,GWh/GWh fleet
0.097637963,GWh/GWh fleet
0.099346094,GWh/GWh fleet
0.099895136,GWh/GWh fleet
0.099696871,GWh/GWh fleet
0.099468103,GWh/GWh fleet
0.09693641,GWh/GWh fleet
0.093779418,GWh/GWh fleet
0.094069191,GWh/GWh fleet
0.092803344,GWh/GWh fleet
0.090302153,GWh/GWh fleet
0.085254017,GWh/GWh fleet
0.080770174,GWh/GWh fleet
0.074761215,GWh/GWh fleet
0.07444094,GWh/GWh fleet
0.072824317,GWh/GWh fleet
0.071893996,GWh/GWh fleet
0.071848242,GWh/GWh fleet
0.07456295,GWh/GWh fleet
0.079473825,GWh/GWh fleet
0.084110179,GWh/GWh fleet
0.091430739,GWh/GWh fleet
0.095335037,GWh/GWh fleet
0.097043168,GWh/GWh fleet
0.09733294,GWh/GWh fleet
0.096539879,GWh/GWh fleet
0.097531205,GWh/GWh fleet
0.097759973,GWh/GWh fleet
0.097653215,GWh/GWh fleet
0.097104173,GWh/GWh fleet
0.094511474,GWh/GWh fleet
0.090866446,GWh/GWh fleet
0.09104946,GWh/GWh fleet
0.089676855,GWh/GWh fleet
0.087587445,GWh/GWh fleet
0.083439128,GWh/GWh fleet
0.079656839,GWh/GWh fleet
0.077018387,GWh/GWh fleet
0.073251349,GWh/GWh fleet
0.071375456,GWh/GWh fleet
0.070170614,GWh/GWh fleet
0.070094358,GWh/GWh fleet
0.07221427,GWh/GWh fleet
0.07613382,GWh/GWh fleet
0.079839853,GWh/GWh fleet
0.085650547,GWh/GWh fleet
0.088121236,GWh/GWh fleet
0.090042883,GWh/GWh fleet
0.089661604,GWh/GWh fleet
0.088014478,GWh/GWh fleet
0.087282422,GWh/GWh fleet
0.086535115,GWh/GWh fleet
0.085665798,GWh/GWh fleet
0.0850405,GWh/GWh fleet
0.083439128,GWh/GWh fleet
0.082203784,GWh/GWh fleet
0.082874835,GWh/GWh fleet
0.082097025,GWh/GWh fleet
0.081807253,GWh/GWh fleet
0.080358393,GWh/GWh fleet
0.078879029,GWh/GWh fleet
0.075798294,GWh/GWh fleet
0.073602126,GWh/GWh fleet
0.071100935,GWh/GWh fleet
0.068859014,GWh/GWh fleet
0.067715176,GWh/GWh fleet
0.067867688,GWh/GWh fleet
0.069194539,GWh/GWh fleet
0.069377553,GWh/GWh fleet
0.071756735,GWh/GWh fleet
0.073449614,GWh/GWh fleet
0.074074912,GWh/GWh fleet
0.073815642,GWh/GWh fleet
0.073190345,GWh/GWh fleet
0.072778563,GWh/GWh fleet
0.0726108,GWh/GWh fleet
0.072900572,GWh/GWh fleet
0.073281852,GWh/GWh fleet
0.073846145,GWh/GWh fleet
0.075432266,GWh/GWh fleet
0.077811448,GWh/GWh fleet
0.078055467,GWh/GWh fleet
0.077811448,GWh/GWh fleet
0.076362587,GWh/GWh fleet
0.074486694,GWh/GWh fleet
0.076255829,GWh/GWh fleet
0.0693318,GWh/GWh fleet
0.067882939,GWh/GWh fleet
0.066540836,GWh/GWh fleet
0.06632732,GWh/GWh fleet
0.066891613,GWh/GWh fleet
0.068477734,GWh/GWh fleet
0.068889516,GWh/GWh fleet
0.07221427,GWh/GWh fleet
0.074471443,GWh/GWh fleet
0.07627108,GWh/GWh fleet
0.076316834,GWh/GWh fleet
0.075767792,GWh/GWh fleet
0.075722038,GWh/GWh fleet
0.076103317,GWh/GWh fleet
0.076149071,GWh/GWh fleet
0.075981308,GWh/GWh fleet
0.075905052,GWh/GWh fleet
0.076850624,GWh/GWh fleet
0.07901629,GWh/GWh fleet
0.079123048,GWh/GWh fleet
0.078970536,GWh/GWh fleet
0.07692688,GWh/GWh fleet
0.074822219,GWh/GWh fleet
0.071680479,GWh/GWh fleet
0.069880842,GWh/GWh fleet
0.068111706,GWh/GWh fleet
0.067013622,GWh/GWh fleet
0.066708599,GWh/GWh fleet
0.067547413,GWh/GWh fleet
0.069118283,GWh/GWh fleet
0.070994177,GWh/GWh fleet
0.076423592,GWh/GWh fleet
0.079489076,GWh/GWh fleet
0.081853007,GWh/GWh fleet
0.081822504,GWh/GWh fleet
0.081029444,GWh/GWh fleet
0.080297388,GWh/GWh fleet
0.079809351,GWh/GWh fleet
0.079641588,GWh/GWh fleet
0.078955285,GWh/GWh fleet
0.078665513,GWh/GWh fleet
0.07927556,GWh/GWh fleet
0.081792002,GWh/GWh fleet
0.081776751,GWh/GWh fleet
0.080922686,GWh/GWh fleet
0.077994462,GWh/GWh fleet
0.075859299,GWh/GWh fleet
0.072016005,GWh/GWh fleet
0.070658651,GWh/GWh fleet
0.068981023,GWh/GWh fleet
0.067776181,GWh/GWh fleet
0.067333897,GWh/GWh fleet
0.067776181,GWh/GWh fleet
0.06946906,GWh/GWh fleet
0.069896093,GWh/GWh fleet
0.073495368,GWh/GWh fleet
0.076499848,GWh/GWh fleet
0.079001039,GWh/GWh fleet
0.079245057,GWh/GWh fleet
0.079138299,GWh/GWh fleet
0.07967209,GWh/GWh fleet
0.079550081,GWh/GWh fleet
0.079336564,GWh/GWh fleet
0.07901629,GWh/GWh fleet
0.079031541,GWh/GWh fleet
0.080129625,GWh/GWh fleet
0.083012095,GWh/GWh fleet
0.083545886,GWh/GWh fleet
0.082966342,GWh/GWh fleet
0.07967209,GWh/GWh fleet
0.076652359,GWh/GWh fleet
0.072961577,GWh/GWh fleet
0.070826414,GWh/GWh fleet
0.069255544,GWh/GWh fleet
0.068431981,GWh/GWh fleet
0.068462483,GWh/GWh fleet
0.071207693,GWh/GWh fleet
0.07678962,GWh/GWh fleet
0.082295291,GWh/GWh fleet
0.090485167,GWh/GWh fleet
0.094313209,GWh/GWh fleet
0.096051842,GWh/GWh fleet
0.097149926,GWh/GWh fleet
0.096433121,GWh/GWh fleet
0.097744722,GWh/GWh fleet
0.098461526,GWh/GWh fleet
0.098263261,GWh/GWh fleet
0.097058419,GWh/GWh fleet
0.094602981,GWh/GWh fleet
0.091690009,GWh/GWh fleet
0.091857772,GWh/GWh fleet
0.090225897,GWh/GWh fleet
0.088258496,GWh/GWh fleet
0.083149356,GWh/GWh fleet
0.079458574,GWh/GWh fleet
0.073220847,GWh/GWh fleet
0.073083586,GWh/GWh fleet
0.071619475,GWh/GWh fleet
0.070856916,GWh/GWh fleet
0.070872167,GWh/GWh fleet
0.073312354,GWh/GWh fleet
0.078650262,GWh/GWh fleet
0.08424744,GWh/GWh fleet
0.091674758,GWh/GWh fleet
0.095685814,GWh/GWh fleet
0.097942987,GWh/GWh fleet
0.097912484,GWh/GWh fleet
0.096372117,GWh/GWh fleet
0.097759973,GWh/GWh fleet
0.097759973,GWh/GWh fleet
0.097576959,GWh/GWh fleet
0.097271935,GWh/GWh fleet
0.095060516,GWh/GWh fleet
0.091796767,GWh/GWh fleet
0.093123618,GWh/GWh fleet
0.092086539,GWh/GWh fleet
0.089234571,GWh/GWh fleet
0.084445705,GWh/GWh fleet
0.080053369,GWh/GWh fleet
0.075600029,GWh/GWh fleet
0.073175093,GWh/GWh fleet
0.071588972,GWh/GWh fleet
0.070872167,GWh/GWh fleet
0.070582395,GWh/GWh fleet
0.073327605,GWh/GWh fleet
0.078680764,GWh/GWh fleet
0.08385091,GWh/GWh fleet
0.091934027,GWh/GWh fleet
0.095594307,GWh/GWh fleet
0.098339517,GWh/GWh fleet
0.09876655,GWh/GWh fleet
0.097942987,GWh/GWh fleet
0.099849382,GWh/GWh fleet
0.100230662,GWh/GWh fleet
0.09981888,GWh/GWh fleet
0.099285089,GWh/GWh fleet
0.096661889,GWh/GWh fleet
0.093352386,GWh/GWh fleet
0.09379467,GWh/GWh fleet
0.092269553,GWh/GWh fleet
0.089951376,GWh/GWh fleet
0.085009998,GWh/GWh fleet
0.080754923,GWh/GWh fleet
0.076057564,GWh/GWh fleet
0.073907149,GWh/GWh fleet
0.072458289,GWh/GWh fleet
0.071512716,GWh/GWh fleet
0.071421209,GWh/GWh fleet
0.074486694,GWh/GWh fleet
0.079717844,GWh/GWh fleet
0.084887989,GWh/GWh fleet
0.092727088,GWh/GWh fleet
0.096631386,GWh/GWh fleet
0.099132578,GWh/GWh fleet
0.099086824,GWh/GWh fleet
0.098034494,GWh/GWh fleet
0.099864634,GWh/GWh fleet
0.099849382,GWh/GWh fleet
0.099407099,GWh/GWh fleet
0.099041071,GWh/GWh fleet
0.097393945,GWh/GWh fleet
0.093992935,GWh/GWh fleet
0.09458773,GWh/GWh fleet
0.093352386,GWh/GWh fleet
0.090652929,GWh/GWh fleet
0.085772556,GWh/GWh fleet
0.081608988,GWh/GWh fleet
0.076469345,GWh/GWh fleet
0.074867973,GWh/GWh fleet
0.073251349,GWh/GWh fleet
0.072122763,GWh/GWh fleet
0.071832991,GWh/GWh fleet
0.074471443,GWh/GWh fleet
0.079946611,GWh/GWh fleet
0.084689724,GWh/GWh fleet
0.092803344,GWh/GWh fleet
0.096433121,GWh/GWh fleet
0.098980066,GWh/GWh fleet
0.098720796,GWh/GWh fleet
0.098080247,GWh/GWh fleet
0.099483354,GWh/GWh fleet
0.100108652,GWh/GWh fleet
0.100367922,GWh/GWh fleet
0.099986643,GWh/GWh fleet
0.097622712,GWh/GWh fleet
0.094069191,GWh/GWh fleet
0.09432846,GWh/GWh fleet
0.092117041,GWh/GWh fleet
0.089676855,GWh/GWh fleet
0.085467533,GWh/GWh fleet
0.082051272,GWh/GWh fleet
0.077719941,GWh/GWh fleet
0.075828796,GWh/GWh fleet
0.073754638,GWh/GWh fleet
0.072641303,GWh/GWh fleet
0.072321028,GWh/GWh fleet
0.073144591,GWh/GWh fleet
0.075417015,GWh/GWh fleet
0.07810122,GWh/GWh fleet
0.084918491,GWh/GWh fleet
0.089143064,GWh/GWh fleet
0.091522246,GWh/GWh fleet
0.091873023,GWh/GWh fleet
0.090805441,GWh/GWh fleet
0.089951376,GWh/GWh fleet
0.089371832,GWh/GWh fleet
0.089097311,GWh/GWh fleet
0.088365255,GWh/GWh fleet
0.087084157,GWh/GWh fleet
0.086626622,GWh/GWh fleet
0.088365255,GWh/GWh fleet
0.087968724,GWh/GWh fleet
0.087007901,GWh/GWh fleet
0.084216938,GWh/GWh fleet
0.081837756,GWh/GWh fleet
0.078726518,GWh/GWh fleet
0.075798294,GWh/GWh fleet
0.073693633,GWh/GWh fleet
0.071832991,GWh/GWh fleet
0.071421209,GWh/GWh fleet
0.071939749,GWh/GWh fleet
0.073220847,GWh/GWh fleet
0.073480117,GWh/GWh fleet
0.07758268,GWh/GWh fleet
0.080998942,GWh/GWh fleet
0.083317119,GWh/GWh fleet
0.083530635,GWh/GWh fleet
0.083820407,GWh/GWh fleet
0.08424744,GWh/GWh fleet
0.084750728,GWh/GWh fleet
0.084704975,GWh/GWh fleet
0.084354198,GWh/GWh fleet
0.084003421,GWh/GWh fleet
0.084491458,GWh/GWh fleet
0.087084157,GWh/GWh fleet
0.088456762,GWh/GWh fleet
0.088075482,GWh/GWh fleet
0.084765979,GWh/GWh fleet
0.080953188,GWh/GWh fleet
0.078467248,GWh/GWh fleet
0.07444094,GWh/GWh fleet
0.072534545,GWh/GWh fleet
0.071726233,GWh/GWh fleet
0.071665228,GWh/GWh fleet
0.074364684,GWh/GWh fleet
0.079595834,GWh/GWh fleet
0.085238766,GWh/GWh fleet
0.093367637,GWh/GWh fleet
0.097942987,GWh/GWh fleet
0.100627192,GWh/GWh fleet
0.100810206,GWh/GWh fleet
0.099849382,GWh/GWh fleet
0.101664271,GWh/GWh fleet
0.101847285,GWh/GWh fleet
0.101832034,GWh/GWh fleet
0.100977969,GWh/GWh fleet
0.098293764,GWh/GWh fleet
0.094572479,GWh/GWh fleet
0.094755493,GWh/GWh fleet
0.093657409,GWh/GWh fleet
0.091796767,GWh/GWh fleet
0.087038403,GWh/GWh fleet
0.082920588,GWh/GWh fleet
0.077003136,GWh/GWh fleet
0.076484596,GWh/GWh fleet
0.074745964,GWh/GWh fleet
0.073800391,GWh/GWh fleet
0.073602126,GWh/GWh fleet
0.075859299,GWh/GWh fleet
0.08098369,GWh/GWh fleet
0.086138584,GWh/GWh fleet
0.094008186,GWh/GWh fleet
0.097348191,GWh/GWh fleet
0.10007815,GWh/GWh fleet
0.100230662,GWh/GWh fleet
0.099239336,GWh/GWh fleet
0.10073395,GWh/GWh fleet
0.101588015,GWh/GWh fleet
0.101527011,GWh/GWh fleet
0.101313494,GWh/GWh fleet
0.098842806,GWh/GWh fleet
0.095594307,GWh/GWh fleet
0.095960335,GWh/GWh fleet
0.09524353,GWh/GWh fleet
0.092849097,GWh/GWh fleet
0.088212743,GWh/GWh fleet
0.08359164,GWh/GWh fleet
0.078711267,GWh/GWh fleet
0.076881127,GWh/GWh fleet
0.075142494,GWh/GWh fleet
0.073617377,GWh/GWh fleet
0.073998656,GWh/GWh fleet
0.076743866,GWh/GWh fleet
0.081578486,GWh/GWh fleet
0.086718129,GWh/GWh fleet
0.094908005,GWh/GWh fleet
0.098812303,GWh/GWh fleet
0.101298243,GWh/GWh fleet
0.101557513,GWh/GWh fleet
0.100703448,GWh/GWh fleet
0.10282336,GWh/GWh fleet
0.103174137,GWh/GWh fleet
0.102792857,GWh/GWh fleet
0.10138975,GWh/GWh fleet
0.098019243,GWh/GWh fleet
0.094892754,GWh/GWh fleet
0.09562481,GWh/GWh fleet
0.094633484,GWh/GWh fleet
0.092208548,GWh/GWh fleet
0.087556943,GWh/GWh fleet
0.083210361,GWh/GWh fleet
0.079458574,GWh/GWh fleet
0.076454094,GWh/GWh fleet
0.07430368,GWh/GWh fleet
0.0732666,GWh/GWh fleet
0.0732666,GWh/GWh fleet
0.07575254,GWh/GWh fleet
0.080907435,GWh/GWh fleet
0.085757305,GWh/GWh fleet
0.093687911,GWh/GWh fleet
0.097561708,GWh/GWh fleet
0.100230662,GWh/GWh fleet
0.10059669,GWh/GWh fleet
0.099666368,GWh/GWh fleet
0.10151176,GWh/GWh fleet
0.101999797,GWh/GWh fleet
0.102213313,GWh/GWh fleet
0.101496508,GWh/GWh fleet
0.098537782,GWh/GWh fleet
0.094602981,GWh/GWh fleet
0.094740242,GWh/GWh fleet
0.093504897,GWh/GWh fleet
0.091354483,GWh/GWh fleet
0.08673338,GWh/GWh fleet
0.08255456,GWh/GWh fleet
0.079107797,GWh/GWh fleet
0.076057564,GWh/GWh fleet
0.074379936,GWh/GWh fleet
0.07312934,GWh/GWh fleet
0.073037833,GWh/GWh fleet
0.075828796,GWh/GWh fleet
0.080770174,GWh/GWh fleet
0.085925068,GWh/GWh fleet
0.093901428,GWh/GWh fleet
0.097698968,GWh/GWh fleet
0.099971392,GWh/GWh fleet
0.100459429,GWh/GWh fleet
0.099010568,GWh/GWh fleet
0.100871211,GWh/GWh fleet
0.101313494,GWh/GWh fleet
0.101466006,GWh/GWh fleet
0.10073395,GWh/GWh fleet
0.098339517,GWh/GWh fleet
0.095594307,GWh/GWh fleet
0.095487549,GWh/GWh fleet
0.093443893,GWh/GWh fleet
0.091018957,GWh/GWh fleet
0.086977399,GWh/GWh fleet
0.083042598,GWh/GWh fleet
0.078711267,GWh/GWh fleet
0.076835373,GWh/GWh fleet
0.075188247,GWh/GWh fleet
0.074013908,GWh/GWh fleet
0.0732666,GWh/GWh fleet
0.074334182,GWh/GWh fleet
0.076560852,GWh/GWh fleet
0.079138299,GWh/GWh fleet
0.085696301,GWh/GWh fleet
0.089753111,GWh/GWh fleet
0.092528823,GWh/GWh fleet
0.092422065,GWh/GWh fleet
0.091003706,GWh/GWh fleet
0.090347906,GWh/GWh fleet
0.089905622,GWh/GWh fleet
0.08921932,GWh/GWh fleet
0.088060231,GWh/GWh fleet
0.086687626,GWh/GWh fleet
0.086367352,GWh/GWh fleet
0.088685529,GWh/GWh fleet
0.088594022,GWh/GWh fleet
0.087953473,GWh/GWh fleet
0.085238766,GWh/GWh fleet
0.082310542,GWh/GWh fleet
0.079550081,GWh/GWh fleet
0.076606606,GWh/GWh fleet
0.074928978,GWh/GWh fleet
0.073541121,GWh/GWh fleet
0.072717559,GWh/GWh fleet
0.073037833,GWh/GWh fleet
0.07470021,GWh/GWh fleet
0.074989982,GWh/GWh fleet
0.078970536,GWh/GWh fleet
0.082264788,GWh/GWh fleet
0.084552463,GWh/GWh fleet
0.084750728,GWh/GWh fleet
0.084720226,GWh/GWh fleet
0.085711552,GWh/GWh fleet
0.08581831,GWh/GWh fleet
0.084979496,GWh/GWh fleet
0.084598217,GWh/GWh fleet
0.084232189,GWh/GWh fleet
0.085025249,GWh/GWh fleet
0.088090734,GWh/GWh fleet
0.088777036,GWh/GWh fleet
0.088426259,GWh/GWh fleet
0.084765979,GWh/GWh fleet
0.081349718,GWh/GWh fleet
0.07941282,GWh/GWh fleet
0.075249252,GWh/GWh fleet
0.073434363,GWh/GWh fleet
0.072244772,GWh/GWh fleet
0.072351531,GWh/GWh fleet
0.075188247,GWh/GWh fleet
0.080861681,GWh/GWh fleet
0.086611371,GWh/GWh fleet
0.095258782,GWh/GWh fleet
0.099437601,GWh/GWh fleet
0.101603267,GWh/GWh fleet
0.101984546,GWh/GWh fleet
0.100123903,GWh/GWh fleet
0.101328746,GWh/GWh fleet
0.101847285,GWh/GWh fleet
0.101435504,GWh/GWh fleet
0.100764452,GWh/GWh fleet
0.099224085,GWh/GWh fleet
0.096051842,GWh/GWh fleet
0.095304535,GWh/GWh fleet
0.094206451,GWh/GWh fleet
0.091995032,GWh/GWh fleet
0.087099408,GWh/GWh fleet
0.08255456,GWh/GWh fleet
0.077674187,GWh/GWh fleet
0.075859299,GWh/GWh fleet
0.07404441,GWh/GWh fleet
0.073098838,GWh/GWh fleet
0.072992079,GWh/GWh fleet
0.075676285,GWh/GWh fleet
0.081059946,GWh/GWh fleet
0.086001324,GWh/GWh fleet
0.094053939,GWh/GWh fleet
0.098019243,GWh/GWh fleet
0.100398424,GWh/GWh fleet
0.100627192,GWh/GWh fleet
